sku,brand,size,price,special_price,cost,qty,name,material,care_instructions,description,rmscategory,gender,season,supplier,colour,type,has_options,status,visibility,product_type_id,category_ids,nonrefundable,discount,attribute_set,store,websites,page_layout,options_container,gift_message_available,promo_offer,image,small_image,thumbnail,configurable_attributes,media_gallery,weight,length,width,height,pod1_shutl_default_vehicle,nextdayshipping,eushipping,shutl,pod1_shutl,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_automatically,use_config_qty_increments,qty_increments,use_config_enable_qty_increments,enable_qty_increments,store_id,enable_googlecheckout,tax_class_id,worldwideshipping,freeshipping,samedayshipping,standardshipping,meta_title,meta_description,url_key,url_path,custom_design,product_status_changed,product_changed_websites,image_label,small_image_label,thumbnail_label,related_targetrule_position_limit,related_targetrule_position_behavior,upsell_targetrule_position_limit,upsell_targetrule_position_behavior,low_stock_date,notify_stock_qty,special_from_date,special_to_date,news_from_date,news_to_date,custom_design_from,custom_design_to,short_description,meta_keyword,custom_layout_update
GSD/50712 GRY 8,G-Star Raw,8,85,75,12.6,,G Star Raw  Light Grey Cotton Denim Lace Up Low Boat Shoes,Cotton,0,<ul><li>G Star Raw mens light grey cotton denim low lace up boat shoes </li><li> Cotton denim main</li><li>Featuring two gun metal tone metal eyelets with leather laces</li><li>A moc toe seam with contrast top stitching</li><li>Run through laces around the vamp</li><li> Brand logo on the back</li><li> Branding label to the tongue</li><li>Black welt and a textured rubber sole </li><li>RRP:&pound;85.00</li></ul>,Casual Shoes,Mens,,Banana Connection,Greys,simple,0,Enabled,Not Visible Individually,simple,"496,437",No,"Save 10 GBP, 12 % off RRP",Clothing 2D,admin,ilovebrands,No layout updates,Block after Info Column,Use config,Dispatched same day before 2.30pm from Central London,,,,,,,,,,,1,1,,No,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,,Taxable Goods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSD/50712 GRY 9,G-Star Raw,9,85,75,12.6,,G Star Raw  Light Grey Cotton Denim Lace Up Low Boat Shoes,Cotton,0,<ul><li>G Star Raw mens light grey cotton denim low lace up boat shoes </li><li> Cotton denim main</li><li>Featuring two gun metal tone metal eyelets with leather laces</li><li>A moc toe seam with contrast top stitching</li><li>Run through laces around the vamp</li><li> Brand logo on the back</li><li> Branding label to the tongue</li><li>Black welt and a textured rubber sole </li><li>RRP:&pound;85.00</li></ul>,Casual Shoes,Mens,,Banana Connection,Greys,simple,0,Enabled,Not Visible Individually,simple,"496,437",No,"Save 10 GBP, 12 % off RRP",Clothing 2D,admin,ilovebrands,No layout updates,Block after Info Column,Use config,Dispatched same day before 2.30pm from Central London,,,,,,,,,,,1,1,,No,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,,Taxable Goods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSD/50712 GRY 10,G-Star Raw,10,85,75,12.6,,G Star Raw  Light Grey Cotton Denim Lace Up Low Boat Shoes,Cotton,0,<ul><li>G Star Raw mens light grey cotton denim low lace up boat shoes </li><li> Cotton denim main</li><li>Featuring two gun metal tone metal eyelets with leather laces</li><li>A moc toe seam with contrast top stitching</li><li>Run through laces around the vamp</li><li> Brand logo on the back</li><li> Branding label to the tongue</li><li>Black welt and a textured rubber sole </li><li>RRP:&pound;85.00</li></ul>,Casual Shoes,Mens,,Banana Connection,Greys,simple,0,Enabled,Not Visible Individually,simple,"496,437",No,"Save 10 GBP, 12 % off RRP",Clothing 2D,admin,ilovebrands,No layout updates,Block after Info Column,Use config,Dispatched same day before 2.30pm from Central London,,,,,,,,,,,1,1,,No,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,,Taxable Goods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSD/50712 GRY 11,G-Star Raw,11,85,75,12.6,,G Star Raw  Light Grey Cotton Denim Lace Up Low Boat Shoes,Cotton,0,<ul><li>G Star Raw mens light grey cotton denim low lace up boat shoes </li><li> Cotton denim main</li><li>Featuring two gun metal tone metal eyelets with leather laces</li><li>A moc toe seam with contrast top stitching</li><li>Run through laces around the vamp</li><li> Brand logo on the back</li><li> Branding label to the tongue</li><li>Black welt and a textured rubber sole </li><li>RRP:&pound;85.00</li></ul>,Casual Shoes,Mens,,Banana Connection,Greys,simple,0,Enabled,Not Visible Individually,simple,"496,437",No,"Save 10 GBP, 12 % off RRP",Clothing 2D,admin,ilovebrands,No layout updates,Block after Info Column,Use config,Dispatched same day before 2.30pm from Central London,,,,,,,,,,,1,1,,No,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,,Taxable Goods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSD/50712 GRY,G-Star Raw,,85,75,12.6,,G Star Raw  Light Grey Cotton Denim Lace Up Low Boat Shoes,Cotton,0,<ul><li>G Star Raw mens light grey cotton denim low lace up boat shoes </li><li> Cotton denim main</li><li>Featuring two gun metal tone metal eyelets with leather laces</li><li>A moc toe seam with contrast top stitching</li><li>Run through laces around the vamp</li><li> Brand logo on the back</li><li> Branding label to the tongue</li><li>Black welt and a textured rubber sole </li><li>RRP:&pound;85.00</li></ul>,Casual Shoes,Mens,,Banana Connection,Greys,configurable,1,Enabled,"Catalog, Search",configurable,"496,437",No,"Save 10 GBP, 12 % off RRP",Clothing 2D,admin,ilovebrands,No layout updates,Block after Info Column,Use config,Dispatched same day before 2.30pm from Central London,http://ilovebrands-ebay.s3.amazonaws.com/GSD50712_LGHTGRY1.jpg,http://ilovebrands-ebay.s3.amazonaws.com/GSD50712_LGHTGRY1.jpg,http://ilovebrands-ebay.s3.amazonaws.com/GSD50712_LGHTGRY1.jpg,size,http://ilovebrands-ebay.s3.amazonaws.com/GSD50712_LGHTGRY1.jpg;http://ilovebrands-ebay.s3.amazonaws.com/GSD50712_LGHTGRY2.jpg;http://ilovebrands-ebay.s3.amazonaws.com/GSD50712_LGHTGRY3.jpg;http://ilovebrands-ebay.s3.amazonaws.com/GSD50712_LGHTGRY4.jpg;;;;,,,,,,1,1,,No,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,,Taxable Goods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSD/11320 GRY 6,G-Star Raw,6,140,119,12.6,,G Star Raw  Grey Leather Patton 3 Officer Cap Military Boots Shoes,Leather,0,<ul><li>G Star Raw mens grey patton 3 officer leather military boots </li><li> Leather main</li><li>Featuring  gun metal tone metal eyelets with round woven laces</li><li>Panelled design with prominent stitching</li><li>Tonal contrasting panels with embossed branding to side</li><li>Lace fastening with signature brand badge to suede tongue</li><li>Contrast fabric ankle cuff and heel cap</li><li>Reinforced toe cap with stacked heel and thick rubber sole</li><li>RRP:&pound;140.00</li></ul>,Boots,Mens,,Banana Connection,Greys,simple,0,Enabled,Not Visible Individually,simple,"496,487",No,"Save 21 GBP, 15 % off RRP",Clothing 2D,admin,ilovebrands,No layout updates,Block after Info Column,Use config,Dispatched same day before 2.30pm from Central London,,,,,,,,,,,1,1,,No,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,,Taxable Goods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSD/11320 GRY 7,G-Star Raw,7,140,119,12.6,,G Star Raw  Grey Leather Patton 3 Officer Cap Military Boots Shoes,Leather,0,<ul><li>G Star Raw mens grey patton 3 officer leather military boots </li><li> Leather main</li><li>Featuring  gun metal tone metal eyelets with round woven laces</li><li>Panelled design with prominent stitching</li><li>Tonal contrasting panels with embossed branding to side</li><li>Lace fastening with signature brand badge to suede tongue</li><li>Contrast fabric ankle cuff and heel cap</li><li>Reinforced toe cap with stacked heel and thick rubber sole</li><li>RRP:&pound;140.00</li></ul>,Boots,Mens,,Banana Connection,Greys,simple,0,Enabled,Not Visible Individually,simple,"496,487",No,"Save 21 GBP, 15 % off RRP",Clothing 2D,admin,ilovebrands,No layout updates,Block after Info Column,Use config,Dispatched same day before 2.30pm from Central London,,,,,,,,,,,1,1,,No,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,,Taxable Goods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSD/11320 GRY 8,G-Star Raw,8,140,119,12.6,,G Star Raw  Grey Leather Patton 3 Officer Cap Military Boots Shoes,Leather,0,<ul><li>G Star Raw mens grey patton 3 officer leather military boots </li><li> Leather main</li><li>Featuring  gun metal tone metal eyelets with round woven laces</li><li>Panelled design with prominent stitching</li><li>Tonal contrasting panels with embossed branding to side</li><li>Lace fastening with signature brand badge to suede tongue</li><li>Contrast fabric ankle cuff and heel cap</li><li>Reinforced toe cap with stacked heel and thick rubber sole</li><li>RRP:&pound;140.00</li></ul>,Boots,Mens,,Banana Connection,Greys,simple,0,Enabled,Not Visible Individually,simple,"496,487",No,"Save 21 GBP, 15 % off RRP",Clothing 2D,admin,ilovebrands,No layout updates,Block after Info Column,Use config,Dispatched same day before 2.30pm from Central London,,,,,,,,,,,1,1,,No,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,,Taxable Goods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSD/11320 GRY 9,G-Star Raw,9,140,119,12.6,,G Star Raw  Grey Leather Patton 3 Officer Cap Military Boots Shoes,Leather,0,<ul><li>G Star Raw mens grey patton 3 officer leather military boots </li><li> Leather main</li><li>Featuring  gun metal tone metal eyelets with round woven laces</li><li>Panelled design with prominent stitching</li><li>Tonal contrasting panels with embossed branding to side</li><li>Lace fastening with signature brand badge to suede tongue</li><li>Contrast fabric ankle cuff and heel cap</li><li>Reinforced toe cap with stacked heel and thick rubber sole</li><li>RRP:&pound;140.00</li></ul>,Boots,Mens,,Banana Connection,Greys,simple,0,Enabled,Not Visible Individually,simple,"496,487",No,"Save 21 GBP, 15 % off RRP",Clothing 2D,admin,ilovebrands,No layout updates,Block after Info Column,Use config,Dispatched same day before 2.30pm from Central London,,,,,,,,,,,1,1,,No,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,,Taxable Goods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSD/11320 GRY 10,G-Star Raw,10,140,119,12.6,,G Star Raw  Grey Leather Patton 3 Officer Cap Military Boots Shoes,Leather,0,<ul><li>G Star Raw mens grey patton 3 officer leather military boots </li><li> Leather main</li><li>Featuring  gun metal tone metal eyelets with round woven laces</li><li>Panelled design with prominent stitching</li><li>Tonal contrasting panels with embossed branding to side</li><li>Lace fastening with signature brand badge to suede tongue</li><li>Contrast fabric ankle cuff and heel cap</li><li>Reinforced toe cap with stacked heel and thick rubber sole</li><li>RRP:&pound;140.00</li></ul>,Boots,Mens,,Banana Connection,Greys,simple,0,Enabled,Not Visible Individually,simple,"496,487",No,"Save 21 GBP, 15 % off RRP",Clothing 2D,admin,ilovebrands,No layout updates,Block after Info Column,Use config,Dispatched same day before 2.30pm from Central London,,,,,,,,,,,1,1,,No,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,,Taxable Goods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSD/11320 GRY,G-Star Raw,,140,119,12.6,,G Star Raw  Grey Leather Patton 3 Officer Cap Military Boots Shoes,Leather,0,<ul><li>G Star Raw mens grey patton 3 officer leather military boots </li><li> Leather main</li><li>Featuring  gun metal tone metal eyelets with round woven laces</li><li>Panelled design with prominent stitching</li><li>Tonal contrasting panels with embossed branding to side</li><li>Lace fastening with signature brand badge to suede tongue</li><li>Contrast fabric ankle cuff and heel cap</li><li>Reinforced toe cap with stacked heel and thick rubber sole</li><li>RRP:&pound;140.00</li></ul>,Boots,Mens,,Banana Connection,Greys,configurable,1,Enabled,"Catalog, Search",configurable,"496,487",No,"Save 21 GBP, 15 % off RRP",Clothing 2D,admin,ilovebrands,No layout updates,Block after Info Column,Use config,Dispatched same day before 2.30pm from Central London,http://ilovebrands-ebay.s3.amazonaws.com/GSD11320_GRY1.jpg,http://ilovebrands-ebay.s3.amazonaws.com/GSD11320_GRY1.jpg,http://ilovebrands-ebay.s3.amazonaws.com/GSD11320_GRY1.jpg,size,http://ilovebrands-ebay.s3.amazonaws.com/GSD11320_GRY1.jpg;http://ilovebrands-ebay.s3.amazonaws.com/GSD11320_GRY2.jpg;http://ilovebrands-ebay.s3.amazonaws.com/GSD11320_GRY3.jpg;http://ilovebrands-ebay.s3.amazonaws.com/GSD11320_GRY4.jpg;;;;;;,,,,,,1,1,,No,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,,Taxable Goods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSD/11310 BLK 6,G-Star Raw,6,150,125,12.6,,G Star Raw  Black Leather Patton 3 Marker Military Boots Shoes,Leather,0,"<ul><li>G Star Raw mens black patton 3 marker leather military boots </li><li> Leather main</li><li>Featuring  black tone metal eyelets and d rings with round woven laces</li><li> Tonal seam stitching design </li><li> Branded tongue and rivets, embossed branding to side and tonal brushed suede trim</li><li>Reinforced toe cap with stacked heel and thick rubber sole</li><li>RRP:&pound;150.00</li></ul>",Boots,Mens,,Banana Connection,Blacks,simple,0,Enabled,Not Visible Individually,simple,"496,487",No,"Save 25 GBP, 17 % off RRP",Clothing 2D,admin,ilovebrands,No layout updates,Block after Info Column,Use config,Dispatched same day before 2.30pm from Central London,,,,,,,,,,,1,1,,No,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,,Taxable Goods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSD/11310 BLK 7,G-Star Raw,7,150,125,12.6,,G Star Raw  Black Leather Patton 3 Marker Military Boots Shoes,Leather,0,"<ul><li>G Star Raw mens black patton 3 marker leather military boots </li><li> Leather main</li><li>Featuring  black tone metal eyelets and d rings with round woven laces</li><li> Tonal seam stitching design </li><li> Branded tongue and rivets, embossed branding to side and tonal brushed suede trim</li><li>Reinforced toe cap with stacked heel and thick rubber sole</li><li>RRP:&pound;150.00</li></ul>",Boots,Mens,,Banana Connection,Blacks,simple,0,Enabled,Not Visible Individually,simple,"496,487",No,"Save 25 GBP, 17 % off RRP",Clothing 2D,admin,ilovebrands,No layout updates,Block after Info Column,Use config,Dispatched same day before 2.30pm from Central London,,,,,,,,,,,1,1,,No,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,,Taxable Goods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSD/11310 BLK 8,G-Star Raw,8,150,125,12.6,,G Star Raw  Black Leather Patton 3 Marker Military Boots Shoes,Leather,0,"<ul><li>G Star Raw mens black patton 3 marker leather military boots </li><li> Leather main</li><li>Featuring  black tone metal eyelets and d rings with round woven laces</li><li> Tonal seam stitching design </li><li> Branded tongue and rivets, embossed branding to side and tonal brushed suede trim</li><li>Reinforced toe cap with stacked heel and thick rubber sole</li><li>RRP:&pound;150.00</li></ul>",Boots,Mens,,Banana Connection,Blacks,simple,0,Enabled,Not Visible Individually,simple,"496,487",No,"Save 25 GBP, 17 % off RRP",Clothing 2D,admin,ilovebrands,No layout updates,Block after Info Column,Use config,Dispatched same day before 2.30pm from Central London,,,,,,,,,,,1,1,,No,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,,Taxable Goods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSD/11310 BLK 9,G-Star Raw,9,150,125,12.6,,G Star Raw  Black Leather Patton 3 Marker Military Boots Shoes,Leather,0,"<ul><li>G Star Raw mens black patton 3 marker leather military boots </li><li> Leather main</li><li>Featuring  black tone metal eyelets and d rings with round woven laces</li><li> Tonal seam stitching design </li><li> Branded tongue and rivets, embossed branding to side and tonal brushed suede trim</li><li>Reinforced toe cap with stacked heel and thick rubber sole</li><li>RRP:&pound;150.00</li></ul>",Boots,Mens,,Banana Connection,Blacks,simple,0,Enabled,Not Visible Individually,simple,"496,487",No,"Save 25 GBP, 17 % off RRP",Clothing 2D,admin,ilovebrands,No layout updates,Block after Info Column,Use config,Dispatched same day before 2.30pm from Central London,,,,,,,,,,,1,1,,No,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,,Taxable Goods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSD/11310 BLK,G-Star Raw,,150,125,12.6,,G Star Raw  Black Leather Patton 3 Marker Military Boots Shoes,Leather,0,"<ul><li>G Star Raw mens black patton 3 marker leather military boots </li><li> Leather main</li><li>Featuring  black tone metal eyelets and d rings with round woven laces</li><li> Tonal seam stitching design </li><li> Branded tongue and rivets, embossed branding to side and tonal brushed suede trim</li><li>Reinforced toe cap with stacked heel and thick rubber sole</li><li>RRP:&pound;150.00</li></ul>",Boots,Mens,,Banana Connection,Blacks,configurable,1,Enabled,"Catalog, Search",configurable,"496,487",No,"Save 25 GBP, 17 % off RRP",Clothing 2D,admin,ilovebrands,No layout updates,Block after Info Column,Use config,Dispatched same day before 2.30pm from Central London,http://ilovebrands-ebay.s3.amazonaws.com/GSD11310_BLK1.jpg,http://ilovebrands-ebay.s3.amazonaws.com/GSD11310_BLK1.jpg,http://ilovebrands-ebay.s3.amazonaws.com/GSD11310_BLK1.jpg,size,http://ilovebrands-ebay.s3.amazonaws.com/GSD11310_BLK1.jpg;http://ilovebrands-ebay.s3.amazonaws.com/GSD11310_BLK2.jpg;http://ilovebrands-ebay.s3.amazonaws.com/GSD11310_BLK3.jpg;http://ilovebrands-ebay.s3.amazonaws.com/GSD11310_BLK4.jpg;;;;;;,,,,,,1,1,,No,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,,Taxable Goods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSD/11032 BLK 7,G-Star Raw,7,135,115,12.6,,G Star Raw  Black Leather Patton 2 Blan Wash Military Boots Shoes,Leather,0,"<ul><li>G Star Raw mens black patton 2 blan wash leather military boots </li><li> Worn vintage leather main</li><li>Featuring  black tone metal eyelets with flat woven laces</li><li> Prominent seam stitching design </li><li> Branded tongue and rivets, embossed branding to side and branding label to the seam in the back/li><li>Reinforced toe cap with stacked heel and thick rubber sole</li><li>RRP:&pound;135.00</li></ul>",Boots,Mens,,Banana Connection,Blacks,simple,0,Enabled,Not Visible Individually,simple,"496,487",No,"Save 20 GBP, 15 % off RRP",Clothing 2D,admin,ilovebrands,No layout updates,Block after Info Column,Use config,Dispatched same day before 2.30pm from Central London,,,,,,,,,,,1,1,,No,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,,Taxable Goods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSD/11032 BLK 11,G-Star Raw,11,135,115,12.6,,G Star Raw  Black Leather Patton 2 Blan Wash Military Boots Shoes,Leather,0,"<ul><li>G Star Raw mens black patton 2 blan wash leather military boots </li><li> Worn vintage leather main</li><li>Featuring  black tone metal eyelets with flat woven laces</li><li> Prominent seam stitching design </li><li> Branded tongue and rivets, embossed branding to side and branding label to the seam in the back/li><li>Reinforced toe cap with stacked heel and thick rubber sole</li><li>RRP:&pound;135.00</li></ul>",Boots,Mens,,Banana Connection,Blacks,simple,0,Enabled,Not Visible Individually,simple,"496,487",No,"Save 20 GBP, 15 % off RRP",Clothing 2D,admin,ilovebrands,No layout updates,Block after Info Column,Use config,Dispatched same day before 2.30pm from Central London,,,,,,,,,,,1,1,,No,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,,Taxable Goods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSD/11032 BLK,G-Star Raw,,135,115,12.6,,G Star Raw  Black Leather Patton 2 Blan Wash Military Boots Shoes,Leather,0,"<ul><li>G Star Raw mens black patton 2 blan wash leather military boots </li><li> Worn vintage leather main</li><li>Featuring  black tone metal eyelets with flat woven laces</li><li> Prominent seam stitching design </li><li> Branded tongue and rivets, embossed branding to side and branding label to the seam in the back/li><li>Reinforced toe cap with stacked heel and thick rubber sole</li><li>RRP:&pound;135.00</li></ul>",Boots,Mens,,Banana Connection,Blacks,configurable,1,Enabled,"Catalog, Search",configurable,"496,487",No,"Save 20 GBP, 15 % off RRP",Clothing 2D,admin,ilovebrands,No layout updates,Block after Info Column,Use config,Dispatched same day before 2.30pm from Central London,http://ilovebrands-ebay.s3.amazonaws.com/GSD110321_BLK1.jpg,http://ilovebrands-ebay.s3.amazonaws.com/GSD110321_BLK1.jpg,http://ilovebrands-ebay.s3.amazonaws.com/GSD110321_BLK1.jpg,size,http://ilovebrands-ebay.s3.amazonaws.com/GSD110321_BLK1.jpg;http://ilovebrands-ebay.s3.amazonaws.com/GSD110321_BLK2.jpg;http://ilovebrands-ebay.s3.amazonaws.com/GSD110321_BLK3.jpg;http://ilovebrands-ebay.s3.amazonaws.com/GSD110321_BLK4.jpg;;;;;;,,,,,,1,1,,No,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,,Taxable Goods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSD/13650 BRN 6,G-Star Raw,6,155,129,12.6,,G Star Raw  Brown Leather Sentry Lace Up Workman Military Boots Shoes,Leather,0,<ul><li>G Star Raw mens brown leather sentry lace up Workman Military boots </li><li> Leather main</li><li>Lace up front and zip fastening to the side</li><li>Featuring  blind eyelets with round woven laces</li><li> Prominent seam stitching design </li><li> Branded tongue and  embossed branding to side </li><li>Reinforced toe cap with stacked heel and rubber sole</li><li>RRP:&pound;155.00</li></ul>,Boots,Mens,,Banana Connection,Browns,simple,0,Enabled,Not Visible Individually,simple,"496,487",No,"Save 26 GBP, 17 % off RRP",Clothing 2D,admin,ilovebrands,No layout updates,Block after Info Column,Use config,Dispatched same day before 2.30pm from Central London,,,,,,,,,,,1,1,,No,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,,Taxable Goods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSD/13650 BRN 10,G-Star Raw,10,155,129,12.6,,G Star Raw  Brown Leather Sentry Lace Up Workman Military Boots Shoes,Leather,0,<ul><li>G Star Raw mens brown leather sentry lace up Workman Military boots </li><li> Leather main</li><li>Lace up front and zip fastening to the side</li><li>Featuring  blind eyelets with round woven laces</li><li> Prominent seam stitching design </li><li> Branded tongue and  embossed branding to side </li><li>Reinforced toe cap with stacked heel and rubber sole</li><li>RRP:&pound;155.00</li></ul>,Boots,Mens,,Banana Connection,Browns,simple,0,Enabled,Not Visible Individually,simple,"496,487",No,"Save 26 GBP, 17 % off RRP",Clothing 2D,admin,ilovebrands,No layout updates,Block after Info Column,Use config,Dispatched same day before 2.30pm from Central London,,,,,,,,,,,1,1,,No,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,,Taxable Goods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSD/13650 BRN,G-Star Raw,,155,129,12.6,,G Star Raw  Brown Leather Sentry Lace Up Workman Military Boots Shoes,Leather,0,<ul><li>G Star Raw mens brown leather sentry lace up Workman Military boots </li><li> Leather main</li><li>Lace up front and zip fastening to the side</li><li>Featuring  blind eyelets with round woven laces</li><li> Prominent seam stitching design </li><li> Branded tongue and  embossed branding to side </li><li>Reinforced toe cap with stacked heel and rubber sole</li><li>RRP:&pound;155.00</li></ul>,Boots,Mens,,Banana Connection,Browns,configurable,1,Enabled,"Catalog, Search",configurable,"496,487",No,"Save 26 GBP, 17 % off RRP",Clothing 2D,admin,ilovebrands,No layout updates,Block after Info Column,Use config,Dispatched same day before 2.30pm from Central London,http://ilovebrands-ebay.s3.amazonaws.com/GSD13650_DRKBRN1.jpg,http://ilovebrands-ebay.s3.amazonaws.com/GSD13650_DRKBRN1.jpg,http://ilovebrands-ebay.s3.amazonaws.com/GSD13650_DRKBRN1.jpg,size,http://ilovebrands-ebay.s3.amazonaws.com/GSD13650_DRKBRN1.jpg;http://ilovebrands-ebay.s3.amazonaws.com/GSD13650_DRKBRN2.jpg;http://ilovebrands-ebay.s3.amazonaws.com/GSD13650_DRKBRN3.jpg;http://ilovebrands-ebay.s3.amazonaws.com/GSD13650_DRKBRN4.jpg;;;;;;,,,,,,1,1,,No,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,,Taxable Goods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDK/0004 BRN 8,Nicholas Deakins,8,130,110,12.6,,Nicholas Deakins Brown Leather Forrest Lace Up Boots Shoes,Leather,0,"<ul><li>Nicholas Deakins mens brown leather forrest lace up boots </li><li>Leather main</li><li> Lace up front closure with d-rings, speed hooks and contrast laces</li><li>Panelled design with prominent stitching</li><li> A round toe with exposed moccasin style stitching </li><li>Embossed branding to the side</li><li>Contrasting white textured rubber sole</li><li>RRP:&pound;130.00</li></ul>",Boots,Mens,,Banana Connection,Browns,simple,0,Enabled,Not Visible Individually,simple,"497,487",No,"Save 20 GBP, 16 % off RRP",Clothing 2D,admin,ilovebrands,No layout updates,Block after Info Column,Use config,Dispatched same day before 2.30pm from Central London,,,,,,,,,,,1,1,,No,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,,Taxable Goods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDK/0004 BRN 9,Nicholas Deakins,9,130,110,12.6,,Nicholas Deakins Brown Leather Forrest Lace Up Boots Shoes,Leather,0,"<ul><li>Nicholas Deakins mens brown leather forrest lace up boots </li><li>Leather main</li><li> Lace up front closure with d-rings, speed hooks and contrast laces</li><li>Panelled design with prominent stitching</li><li> A round toe with exposed moccasin style stitching </li><li>Embossed branding to the side</li><li>Contrasting white textured rubber sole</li><li>RRP:&pound;130.00</li></ul>",Boots,Mens,,Banana Connection,Browns,simple,0,Enabled,Not Visible Individually,simple,"497,487",No,"Save 20 GBP, 16 % off RRP",Clothing 2D,admin,ilovebrands,No layout updates,Block after Info Column,Use config,Dispatched same day before 2.30pm from Central London,,,,,,,,,,,1,1,,No,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,,Taxable Goods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDK/0004 BRN,Nicholas Deakins,,130,110,12.6,,Nicholas Deakins Brown Leather Forrest Lace Up Boots Shoes,Leather,0,"<ul><li>Nicholas Deakins mens brown leather forrest lace up boots </li><li>Leather main</li><li> Lace up front closure with d-rings, speed hooks and contrast laces</li><li>Panelled design with prominent stitching</li><li> A round toe with exposed moccasin style stitching </li><li>Embossed branding to the side</li><li>Contrasting white textured rubber sole</li><li>RRP:&pound;130.00</li></ul>",Boots,Mens,,Banana Connection,Browns,configurable,1,Enabled,"Catalog, Search",configurable,"497,487",No,"Save 20 GBP, 16 % off RRP",Clothing 2D,admin,ilovebrands,No layout updates,Block after Info Column,Use config,Dispatched same day before 2.30pm from Central London,http://ilovebrands-ebay.s3.amazonaws.com/NDK0004_DRKBRN1.jpg,http://ilovebrands-ebay.s3.amazonaws.com/NDK0004_DRKBRN1.jpg,http://ilovebrands-ebay.s3.amazonaws.com/NDK0004_DRKBRN1.jpg,size,http://ilovebrands-ebay.s3.amazonaws.com/NDK0004_DRKBRN1.jpg;http://ilovebrands-ebay.s3.amazonaws.com/NDK0004_DRKBRN2.jpg;http://ilovebrands-ebay.s3.amazonaws.com/NDK0004_DRKBRN3.jpg;http://ilovebrands-ebay.s3.amazonaws.com/NDK0004_DRKBRN4.jpg;;;;;;,,,,,,1,1,,No,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,,Taxable Goods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
